dataset,dataset_source,method,seed,status,epochs,train_n,test_n,input_kind,seq_len,classes,embed_dim,heads,layers,device,parameter_count,train_seconds,train_loss_last,learned_alpha_mean,attention_nonzero_ratio_last,peak_memory_mb,accuracy,macro_f1,loss,inference_seconds,nonzero_ratio,wall_seconds_total
kmnist,torchvision:kmnist,topk_softmax_025,6,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,37.94678610004485,0.3132811486721039,,0.29411762952804565,35.04248046875,0.7526666666666667,0.7522794759637247,0.8319410737603903,1.0213781000347808,0.29411762952804565,45.09751649998361
kmnist,torchvision:kmnist,topk_softmax_025,7,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,78.48876759997802,0.22169522941112518,,0.29411762952804565,35.04248046875,0.7766666666666666,0.7765711795406709,0.7888708729296923,0.7509164999937639,0.29411762952804565,87.73248639999656
kmnist,torchvision:kmnist,topk_softmax_025,8,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,33.258783900004346,0.23770983517169952,,0.29411762952804565,35.04248046875,0.76,0.760081879542686,0.8022692482918501,0.24139420001301914,0.29411762952804565,39.018668000004254
kmnist,torchvision:kmnist,topk_softmax_025,9,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,18.68018540000776,0.5112358927726746,,0.29411762952804565,35.04248046875,0.7593333333333333,0.7599098101455118,0.8183754831552505,0.23094620002666488,0.29411762952804565,23.243877600005362
kmnist,torchvision:kmnist,topk_softmax_05,0,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,19.348140400019474,0.4704725742340088,,0.5294117331504822,35.44091796875,0.762,0.7612899012130298,0.822579151019454,0.26038100000005215,0.5294117331504822,22.073132399993483
kmnist,torchvision:kmnist,topk_softmax_05,1,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,38.01131620001979,0.4534837305545807,,0.5294117331504822,35.44091796875,0.753,0.7534387717335598,0.8155188430100679,1.1770295999594964,0.5294117331504822,41.90676949999761
kmnist,torchvision:kmnist,topk_softmax_05,2,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,145.13622350001242,0.18058587610721588,,0.5294117331504822,35.44091796875,0.7446666666666667,0.744804778192178,0.8559327963739634,0.19737910002004355,0.5294117331504822,172.17314580001403
kmnist,torchvision:kmnist,topk_softmax_05,3,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,18.623585199995432,0.33483076095581055,,0.5294117331504822,35.44091796875,0.7583333333333333,0.7601517434382313,0.8035062691196799,0.2057922999956645,0.5294117331504822,21.24566670000786
kmnist,torchvision:kmnist,topk_softmax_05,4,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,21.14994299999671,0.36663901805877686,,0.5294117331504822,35.44091796875,0.7453333333333333,0.7446720504497198,0.8079743105918169,0.9318916000192985,0.5294117331504822,24.985588299983647
kmnist,torchvision:kmnist,topk_softmax_05,5,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,26.854162900010124,0.3162853419780731,,0.5294117331504822,35.44091796875,0.7923333333333333,0.791727624199942,0.7326244032010436,0.5561199999647215,0.5294117331504822,33.659376099996734
kmnist,torchvision:kmnist,topk_softmax_05,6,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,16.32825069996761,0.30452483892440796,,0.5294117331504822,35.44091796875,0.7523333333333333,0.7522057968882729,0.8417896907776594,0.2373844000394456,0.5294117331504822,19.55694790004054
kmnist,torchvision:kmnist,topk_softmax_05,7,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,16.234647799981758,0.49940335750579834,,0.5294117331504822,35.44091796875,0.7643333333333333,0.7657343322378393,0.7749735116958618,0.21094879996962845,0.5294117331504822,19.336522899975535
kmnist,torchvision:kmnist,topk_softmax_05,8,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,27.87005130003672,0.24042749404907227,,0.5294117331504822,35.44091796875,0.7756666666666666,0.7769599554042834,0.7545260107144713,0.1838755999924615,0.5294117331504822,31.4768563999678
kmnist,torchvision:kmnist,topk_softmax_05,9,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,16.090679199958686,0.4355337917804718,,0.5294117331504822,35.44091796875,0.753,0.7530293498143223,0.8325110804289579,0.2264504000195302,0.5294117331504822,18.399653899949044
kmnist,torchvision:kmnist,sparsemax,0,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,20.098534499993548,0.5874590873718262,,0.4981076866388321,38.18017578125,0.7486666666666667,0.7493174946327744,0.8516721744090319,0.21341349999420345,0.4919878300279379,22.5396880999906
kmnist,torchvision:kmnist,sparsemax,1,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,21.002494500018656,0.4273446500301361,,0.5133542269468307,38.18017578125,0.7516666666666667,0.7522119051500471,0.8054784601554275,0.21393720002379268,0.5170746231451631,24.72512379998807
kmnist,torchvision:kmnist,sparsemax,2,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,28.443810300028417,0.1547054797410965,,0.49684615433216095,38.18017578125,0.747,0.7459421322606673,0.8393290108069777,0.28704369999468327,0.5009186747483909,30.935884000035003
kmnist,torchvision:kmnist,sparsemax,3,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,50.34912050003186,0.3289581537246704,,0.5077674239873886,38.18017578125,0.7503333333333333,0.751135560062032,0.8287636917084455,0.26875300001120195,0.5084981615655124,55.33425029995851
kmnist,torchvision:kmnist,sparsemax,4,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,20.84973319998244,0.36767521500587463,,0.5048839300870895,38.18017578125,0.7553333333333333,0.7569123568371463,0.7904546856880188,0.2268608000013046,0.501223361119628,23.414897900016513
kmnist,torchvision:kmnist,sparsemax,5,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,17.378477499994915,0.3303546607494354,,0.5138768553733826,38.18017578125,0.7546666666666667,0.7546802122071199,0.8311592806130648,0.1950594000518322,0.5287801348604262,19.613618900009897
kmnist,torchvision:kmnist,sparsemax,6,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,25.367319000011776,0.38474932312965393,,0.48347388207912445,38.18017578125,0.7636666666666667,0.7636184886532196,0.7886701002717018,0.1933703999966383,0.4819255513139069,28.04239169997163
kmnist,torchvision:kmnist,sparsemax,7,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,21.383774999994785,0.3808172047138214,,0.47345370054244995,38.18017578125,0.7586666666666667,0.7590462320419371,0.8299173442646861,0.8660735000157729,0.4663844667375088,24.464770500024315
kmnist,torchvision:kmnist,sparsemax,8,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,91.81069529999513,0.22505830228328705,,0.47792312502861023,38.18017578125,0.783,0.7826533152488662,0.740406883880496,0.8761829999857582,0.47409981628879905,105.74583879997954
kmnist,torchvision:kmnist,sparsemax,9,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,38.33411180000985,0.34516867995262146,,0.5074069947004318,38.18017578125,0.7593333333333333,0.7586466219096117,0.8304576398804784,0.27364479994866997,0.49498735647648573,46.434691999980714
kmnist,torchvision:kmnist,entmax15,0,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,62.96969420003006,0.44083353877067566,,0.7638047635555267,37.87939453125,0.769,0.7698472253080518,0.7899034507572651,0.775302299996838,0.7596973115578294,66.13064410001971
kmnist,torchvision:kmnist,entmax15,1,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,60.753648500016425,0.32816970348358154,,0.782763808965683,37.87939453125,0.7556666666666667,0.7536821746145688,0.7956512607634068,0.6860766999889165,0.7824585689231753,63.39922109997133
kmnist,torchvision:kmnist,entmax15,2,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,72.23387939995155,0.2958858907222748,,0.7518021762371063,37.87939453125,0.749,0.7510508074730635,0.8272333648055792,0.7009159000008367,0.7575743850320578,75.24665759998607
kmnist,torchvision:kmnist,entmax15,3,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,76.76147480000509,0.3217223584651947,,0.7942077219486237,37.87939453125,0.7416666666666667,0.7408792447054108,0.8576893415302038,1.9061729999957606,0.7981880409643054,80.68435339996358
kmnist,torchvision:kmnist,entmax15,4,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,61.4195215999498,0.37902092933654785,,0.8023716509342194,37.87939453125,0.771,0.7739282304029417,0.7578706704080105,0.6981372999725863,0.797323971055448,65.34548790002009
kmnist,torchvision:kmnist,entmax15,5,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,61.02448080002796,0.3267848491668701,,0.8254216909408569,37.87939453125,0.767,0.7660077863679351,0.7784386985003948,2.828402000013739,0.8319484340026975,66.324327899958
kmnist,torchvision:kmnist,entmax15,6,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,65.75511859997641,0.27380213141441345,,0.7975057363510132,37.87939453125,0.768,0.7685068466390498,0.7806646125391126,0.6153352999826893,0.8085672538727522,70.12104370002635
kmnist,torchvision:kmnist,entmax15,7,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,56.40838410001015,0.3364298641681671,,0.8151852488517761,37.87939453125,0.7573333333333333,0.7568524910539816,0.8189989030361176,0.6399196000420488,0.8079915354028344,59.48460260004504
kmnist,torchvision:kmnist,entmax15,8,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,56.23472780000884,0.3232785761356354,,0.8267372846603394,37.87939453125,0.7676666666666667,0.7694674015842111,0.7940885964781046,0.7997425000066869,0.8252776497974992,58.92517840000801
kmnist,torchvision:kmnist,entmax15,9,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104970,73.42505200003507,0.37188419699668884,,0.7714460492134094,37.87939453125,0.737,0.7368825929644387,0.8701780047267675,1.1844502000021748,0.7602863973006606,76.58513299998594
kmnist,torchvision:kmnist,headwise_adaptive_entmax,0,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,55.32321280002361,0.43918097019195557,1.5069410800933838,0.7723471522331238,38.73388671875,0.7706666666666667,0.7712407546430852,0.7867403011769056,0.9401491999742575,0.7674008356407285,58.70792780001648
kmnist,torchvision:kmnist,headwise_adaptive_entmax,1,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,64.97611109999707,0.3215912878513336,1.504477083683014,0.7977941036224365,38.73388671875,0.7536666666666667,0.751350538403269,0.7892981097102165,1.0971888999920338,0.7967013698071241,68.87054969999008
kmnist,torchvision:kmnist,headwise_adaptive_entmax,2,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,57.68823169998359,0.3050377666950226,1.5070315599441528,0.7556228339672089,38.73388671875,0.7546666666666667,0.7560678110407482,0.8166485447436571,1.9052330999984406,0.7624246785417199,62.39892010000767
kmnist,torchvision:kmnist,headwise_adaptive_entmax,3,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,73.39263860002393,0.3074754774570465,1.5077956914901733,0.7995061874389648,38.73388671875,0.744,0.7433723235983003,0.8546600267291069,0.7119718000176363,0.8029639851301908,78.4773436000105
kmnist,torchvision:kmnist,headwise_adaptive_entmax,4,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,66.78457190003246,0.3827153146266937,1.5040322542190552,0.8142480850219727,38.73388671875,0.777,0.7799016111107362,0.7486324077472091,1.0129516000160947,0.8085963958874345,69.72747260000324
kmnist,torchvision:kmnist,headwise_adaptive_entmax,5,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,64.0243732999661,0.3159434497356415,1.5034040212631226,0.8337478041648865,38.73388671875,0.7626666666666667,0.7617841408977977,0.7854093052446842,0.6646419999888167,0.8423173660412431,66.86242510000011
kmnist,torchvision:kmnist,headwise_adaptive_entmax,6,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,63.55101229995489,0.2893561124801636,1.5061210989952087,0.8091478943824768,38.73388671875,0.771,0.7715251297775734,0.782794151455164,0.9193748999969102,0.8188412906602025,66.36274109996157
kmnist,torchvision:kmnist,headwise_adaptive_entmax,7,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,65.06655960000353,0.33051422238349915,1.5038048028945923,0.8208621442317963,38.73388671875,0.756,0.7553976488402545,0.825668191537261,1.5442575000342913,0.8146005095914006,68.86302519997116
kmnist,torchvision:kmnist,headwise_adaptive_entmax,8,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,69.5054749000119,0.31308242678642273,1.5076786279678345,0.8307561576366425,38.73388671875,0.761,0.7623346524866027,0.7940353928133845,1.162075400003232,0.828947220928967,74.15998639998725
kmnist,torchvision:kmnist,headwise_adaptive_entmax,9,completed,8,12000,3000,patch,16,10,64,4,2,cuda,104978,64.15669850003906,0.3818337917327881,1.5083110332489014,0.7710135281085968,38.73388671875,0.7416666666666667,0.7413685730737298,0.8621966391801834,1.005836599972099,0.7587490510195494,67.54324629995972
