dataset,method,n,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,loss_mean,train_seconds_mean,inference_seconds_mean,nonzero_ratio_mean,learned_alpha_mean,peak_memory_mb_mean
kmnist,entmax15,10,0.7583333333333334,0.012283683848458868,0.7587104801113653,0.01292007065110768,0.8070716903544962,64.69859818000114,1.0834454800002278,0.792931354790926,,37.87939453125
kmnist,headwise_adaptive_entmax,10,0.7592333333333333,0.011559881668837717,0.7594343183872097,0.012453280398690198,0.8046083070337773,64.44688847000361,1.0963680999993812,0.8001542703248561,1.505959725379944,38.73388671875
kmnist,softmax,10,0.7449,0.012092289145985695,0.7457027133693697,0.011951724654458184,0.8411697718314827,23.475727680005367,0.3031552600034047,0.9999975625425577,,34.54443359375
kmnist,sparsemax,10,0.7572333333333334,0.010427942045707933,0.7574164319003421,0.010279781568048684,0.8136309271678328,33.50180716000614,0.3614339300023858,0.4965879976283759,,38.18017578125
kmnist,topk_softmax_0125,10,0.7575333333333333,0.011060105149858482,0.758261911979871,0.010696407123323363,0.816896372847259,49.46144283000613,0.6128276899980847,0.1764705777168274,,34.84326171875
kmnist,topk_softmax_025,10,0.7634666666666667,0.01024176875156307,0.7636130917244297,0.009858839923515463,0.8006302476860583,47.06576091000461,0.5391768299974501,0.29411762952804565,,35.04248046875
kmnist,topk_softmax_05,10,0.7601,0.014618650357389544,0.7604014303571379,0.014702495194592631,0.8041936066932976,34.564700019999876,0.4187252799980342,0.5294117331504822,,35.44091796875
